Reference area,Source,Sex,Place of birth,Time,Total,15-24,25-54,55-64,65+
Slovenia,LFS - Labour Force Survey,Total,Native-born,2022,1535.0,186.5,720.6,254.9,372.9
Slovenia,LFS - Labour Force Survey,Total,Foreign-born,2022,199.7,15.4,96.5,40.2,47.5
Slovenia,LFS - Labour Force Survey,Total,Status unknown,2022,8.3,2.1,2.3,0.0,0.0
Slovenia,LFS - Labour Force Survey,Male,Total,2022,876.7,107.3,433.1,146.9,189.3
Slovenia,LFS - Labour Force Survey,Male,Native-born,2022,769.4,98.2,381.5,126.6,163.1
Slovenia,LFS - Labour Force Survey,Male,Foreign-born,2022,103.5,8.3,49.2,20.1,25.8
Slovenia,LFS - Labour Force Survey,Male,Status unknown,2022,3.8,0.0,0.0,0.0,0.0
Slovenia,LFS - Labour Force Survey,Female,Total,2022,866.3,96.8,389.0,148.6,231.8
Slovenia,LFS - Labour Force Survey,Female,Native-born,2022,765.5,88.3,339.2,128.3,209.8
Slovenia,LFS - Labour Force Survey,Female,Foreign-born,2022,96.2,7.1,47.3,20.1,21.7
Slovenia,LFS - Labour Force Survey,Female,Status unknown,2022,4.5,1.3,0.0,0.0,0.0
Solomon Islands,HIES - Household Income and Expenditure Survey,Total,Total,2013,482.2,132.7,296.8,35.7,17.0
Solomon Islands,HIES - Household Income and Expenditure Survey,Total,Native-born,2013,477.1,132.0,294.1,34.5,16.5
Solomon Islands,HIES - Household Income and Expenditure Survey,Total,Foreign-born,2013,5.0,0.7,2.7,1.3,0.4
Solomon Islands,HIES - Household Income and Expenditure Survey,Male,Total,2013,249.4,65.5,153.1,20.9,9.9
Solomon Islands,HIES - Household Income and Expenditure Survey,Male,Native-born,2013,246.8,65.2,151.8,20.1,9.7
Solomon Islands,HIES - Household Income and Expenditure Survey,Male,Foreign-born,2013,2.7,0.3,1.3,0.9,0.2
Solomon Islands,HIES - Household Income and Expenditure Survey,Female,Total,2013,232.8,67.2,143.7,14.8,7.0
Solomon Islands,HIES - Household Income and Expenditure Survey,Female,Native-born,2013,230.4,66.8,142.3,14.4,6.9
Solomon Islands,HIES - Household Income and Expenditure Survey,Female,Foreign-born,2013,2.4,0.4,1.4,0.4,0.2
Somalia,LFS - Labour Force Survey,Total,Total,2019,3751.3,1438.4,1918.4,212.5,182.0
Somalia,LFS - Labour Force Survey,Total,Native-born,2019,3723.2,1431.2,1900.1,210.7,181.2
Somalia,LFS - Labour Force Survey,Total,Foreign-born,2019,28.1,7.2,18.3,1.8,0.8
Somalia,LFS - Labour Force Survey,Male,Total,2019,1774.4,689.8,880.4,121.4,82.8
Somalia,LFS - Labour Force Survey,Male,Native-born,2019,1758.2,686.2,869.9,120.2,82.0
Somalia,LFS - Labour Force Survey,Male,Foreign-born,2019,16.1,3.5,10.5,1.3,0.0
Somalia,LFS - Labour Force Survey,Female,Total,2019,1976.9,748.6,1038.0,91.1,99.2
Somalia,LFS - Labour Force Survey,Female,Native-born,2019,1965.0,745.0,1030.2,90.5,99.2
Somalia,LFS - Labour Force Survey,Female,Foreign-born,2019,11.9,3.6,7.8,0.0,0.0
South Africa,LFS - Quarterly Labour Force Survey,Total,Total,2017,40560.5,10315.1,23315.5,3742.8,3187.1
South Africa,LFS - Quarterly Labour Force Survey,Total,Native-born,2017,38436.6,9940.9,21848.0,3598.1,3049.6
South Africa,LFS - Quarterly Labour Force Survey,Total,Foreign-born,2017,2121.9,373.7,1466.0,144.7,137.5
South Africa,LFS - Quarterly Labour Force Survey,Male,Total,2017,19618.5,5172.1,11616.4,1682.0,1147.9
South Africa,LFS - Quarterly Labour Force Survey,Male,Native-born,2017,18416.5,4974.0,10756.6,1603.2,1082.7
South Africa,LFS - Quarterly Labour Force Survey,Male,Foreign-born,2017,1200.0,197.7,858.3,78.8,65.3
South Africa,LFS - Quarterly Labour Force Survey,Female,Total,2017,20942.0,5143.0,11699.0,2060.8,2039.2
South Africa,LFS - Quarterly Labour Force Survey,Female,Native-born,2017,20020.2,4966.9,11091.4,1994.9,1966.9
South Africa,LFS - Quarterly Labour Force Survey,Female,Foreign-born,2017,921.9,176.1,607.6,65.9,72.3
Spain,LFS - EU Labour Force Survey,Total,Total,2011,39266.9,4731.3,21653.1,5111.9,7770.6
Spain,LFS - EU Labour Force Survey,Total,Native-born,2011,33660.2,3928.0,17554.1,4717.9,7460.1
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2011,5606.8,803.4,4098.9,394.0,310.5
Spain,LFS - EU Labour Force Survey,Male,Total,2011,19243.3,2407.2,10986.2,2496.5,3353.2
Spain,LFS - EU Labour Force Survey,Male,Native-born,2011,16568.4,2021.0,9015.7,2312.0,3219.7
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2011,2674.8,386.2,1970.7,184.6,133.5
Spain,LFS - EU Labour Force Survey,Female,Total,2011,20023.7,2324.2,10666.9,2615.3,4417.4
Spain,LFS - EU Labour Force Survey,Female,Native-born,2011,17091.7,1907.0,8538.5,2405.9,4240.4
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2011,2931.8,417.3,2128.3,209.5,177.0
Spain,LFS - EU Labour Force Survey,Total,Total,2012,39238.9,4635.1,21495.8,5217.6,7890.5
Spain,LFS - EU Labour Force Survey,Total,Native-born,2012,33692.1,3846.3,17482.9,4819.7,7543.1
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2012,5546.8,788.7,4012.9,398.0,347.4
Spain,LFS - EU Labour Force Survey,Male,Total,2012,19207.4,2367.8,10877.5,2548.9,3413.2
Spain,LFS - EU Labour Force Survey,Male,Native-born,2012,16559.1,1988.1,8949.9,2361.4,3259.6
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2012,2648.3,379.8,1927.4,187.5,153.5
Spain,LFS - EU Labour Force Survey,Female,Total,2012,20031.4,2267.2,10618.3,2668.7,4477.3
Spain,LFS - EU Labour Force Survey,Female,Native-born,2012,17133.0,1858.2,8533.1,2458.3,4283.5
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2012,2898.5,409.1,2085.3,210.3,193.8
Spain,LFS - EU Labour Force Survey,Total,Total,2013,39065.1,4538.4,21178.9,5306.8,8041.2
Spain,LFS - EU Labour Force Survey,Total,Native-born,2013,33783.4,3793.5,17377.4,4906.0,7706.5
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2013,5281.8,745.1,3801.5,400.7,334.5
Spain,LFS - EU Labour Force Survey,Male,Total,2013,19080.5,2315.3,10685.2,2592.7,3487.2
Spain,LFS - EU Labour Force Survey,Male,Native-born,2013,16578.2,1945.9,8884.9,2412.6,3334.8
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2013,2502.1,369.5,1800.4,180.0,152.3
Spain,LFS - EU Labour Force Survey,Female,Total,2013,19984.7,2223.2,10493.6,2714.0,4553.8
Spain,LFS - EU Labour Force Survey,Female,Native-born,2013,17205.1,1847.5,8492.5,2493.4,4371.7
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2013,2779.5,375.7,2001.0,220.7,182.1
Spain,LFS - EU Labour Force Survey,Total,Total,2014,38953.2,4478.5,20868.5,5403.0,8203.2
Spain,LFS - EU Labour Force Survey,Total,Native-born,2014,33803.5,3786.9,17188.7,4962.4,7865.5
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2014,5149.6,691.5,3679.9,440.7,337.5
Spain,LFS - EU Labour Force Survey,Male,Total,2014,19002.6,2288.4,10506.5,2641.3,3566.5
Spain,LFS - EU Labour Force Survey,Male,Native-born,2014,16560.7,1934.8,8769.4,2439.8,3416.8
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2014,2442.0,353.6,1737.1,201.5,149.9
Spain,LFS - EU Labour Force Survey,Female,Total,2014,19950.6,2190.1,10362.1,2761.8,4636.6
Spain,LFS - EU Labour Force Survey,Female,Native-born,2014,17242.7,1852.0,8419.3,2522.6,4448.8
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2014,2707.8,338.0,1942.8,239.0,187.8
Spain,LFS - EU Labour Force Survey,Total,Total,2015,38964.8,4474.8,20636.5,5530.4,8323.1
Spain,LFS - EU Labour Force Survey,Total,Native-born,2015,33782.6,3805.1,16972.2,5062.2,7943.2
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2015,5182.0,669.9,3664.1,468.2,380.0
Spain,LFS - EU Labour Force Survey,Male,Total,2015,19004.5,2297.0,10377.3,2704.5,3625.8
Spain,LFS - EU Labour Force Survey,Male,Native-born,2015,16555.9,1953.9,8657.5,2487.5,3457.1
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2015,2448.7,343.0,1719.9,217.0,168.9
Spain,LFS - EU Labour Force Survey,Female,Total,2015,19960.2,2177.9,10259.1,2826.0,4697.2
Spain,LFS - EU Labour Force Survey,Female,Native-born,2015,17226.8,1851.1,8314.8,2574.7,4486.1
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2015,2733.4,326.7,1944.3,251.3,211.1
Spain,LFS - EU Labour Force Survey,Total,Total,2016,39002.6,4467.7,20381.4,5686.4,8467.2
Spain,LFS - EU Labour Force Survey,Total,Native-born,2016,33740.6,3767.5,16669.6,5220.8,8082.8
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2016,5262.2,700.0,3712.1,465.7,384.5
Spain,LFS - EU Labour Force Survey,Male,Total,2016,19002.3,2290.1,10233.0,2780.7,3698.6
Spain,LFS - EU Labour Force Survey,Male,Native-born,2016,16550.7,1941.5,8506.3,2569.3,3533.7
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2016,2451.5,348.5,1726.9,211.5,164.8
Spain,LFS - EU Labour Force Survey,Female,Total,2016,20000.4,2177.5,10148.6,2905.8,4768.6
Spain,LFS - EU Labour Force Survey,Female,Native-born,2016,17189.7,1826.0,8163.3,2651.4,4549.0
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2016,2810.5,351.4,1985.1,254.3,219.6
Spain,LFS - EU Labour Force Survey,Total,Total,2017,39135.2,4498.7,20208.0,5824.8,8603.7
Spain,LFS - EU Labour Force Survey,Total,Native-born,2017,33798.2,3807.9,16454.5,5325.3,8210.4
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2017,5336.9,690.8,3753.5,499.4,393.2
Spain,LFS - EU Labour Force Survey,Male,Total,2017,19050.7,2301.5,10135.9,2846.6,3766.8
Spain,LFS - EU Labour Force Survey,Male,Native-born,2017,16587.4,1960.1,8413.9,2618.1,3595.3
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2017,2463.2,341.2,1721.8,228.5,171.4
Spain,LFS - EU Labour Force Survey,Female,Total,2017,20084.4,2197.1,10072.3,2978.1,4836.9
Spain,LFS - EU Labour Force Survey,Female,Native-born,2017,17210.7,1847.7,8040.7,2707.3,4615.2
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2017,2873.6,349.5,2031.5,271.0,221.9
Spain,LFS - EU Labour Force Survey,Total,Total,2018,39376.9,4568.1,20131.0,5971.7,8706.1
Spain,LFS - EU Labour Force Survey,Total,Native-born,2018,33799.6,3860.3,16238.2,5416.7,8284.6
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2018,5577.1,707.7,3892.6,555.1,421.5
Spain,LFS - EU Labour Force Survey,Male,Total,2018,19156.2,2334.1,10087.5,2917.2,3817.4
Spain,LFS - EU Labour Force Survey,Male,Native-born,2018,16581.4,1977.8,8297.6,2663.9,3642.0
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2018,2574.9,356.2,1790.1,253.2,175.5
Spain,LFS - EU Labour Force Survey,Female,Total,2018,20220.5,2233.9,10043.4,3054.4,4888.8
Spain,LFS - EU Labour Force Survey,Female,Native-born,2018,17218.3,1882.4,7940.6,2752.7,4642.5
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2018,3002.4,351.5,2102.7,301.9,246.2
Spain,LFS - EU Labour Force Survey,Total,Total,2019,39758.9,4666.8,20084.1,6158.1,8849.9
Spain,LFS - EU Labour Force Survey,Total,Native-born,2019,33769.2,3943.0,15935.8,5526.7,8363.7
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2019,5989.8,723.8,4148.3,631.4,486.3
Spain,LFS - EU Labour Force Survey,Male,Total,2019,19348.3,2395.8,10058.0,3008.2,3886.4
Spain,LFS - EU Labour Force Survey,Male,Native-born,2019,16564.5,2033.3,8132.4,2719.3,3679.6
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2019,2783.7,362.4,1925.4,289.0,207.0
Spain,LFS - EU Labour Force Survey,Female,Total,2019,20410.7,2271.0,10026.2,3149.8,4963.6
Spain,LFS - EU Labour Force Survey,Female,Native-born,2019,17204.6,1909.6,7803.5,2807.4,4684.2
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2019,3205.9,361.5,2222.8,342.5,279.5
Spain,LFS - EU Labour Force Survey,Total,Total,2020,40086.9,4787.2,19984.7,6337.8,8977.3
Spain,LFS - EU Labour Force Survey,Total,Native-born,2020,33716.6,4035.8,15609.2,5606.9,8464.8
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2020,6370.5,751.3,4375.3,731.1,512.6
Spain,LFS - EU Labour Force Survey,Male,Total,2020,19505.0,2460.2,10001.4,3095.8,3947.9
Spain,LFS - EU Labour Force Survey,Male,Native-born,2020,16546.4,2085.0,7971.0,2761.2,3729.2
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2020,2958.6,375.0,2030.2,334.6,218.6
Spain,LFS - EU Labour Force Survey,Female,Total,2020,20582.0,2327.0,9983.5,3242.0,5029.6
Spain,LFS - EU Labour Force Survey,Female,Native-born,2020,17170.1,1950.9,7638.2,2845.6,4735.5
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2020,3411.8,376.1,2345.2,396.4,293.9
Spain,LFS - EU Labour Force Survey,Total,Total,2021,40164.4,4838.9,19744.1,6482.9,9098.4
Spain,LFS - EU Labour Force Survey,Total,Native-born,2021,33736.8,4095.6,15462.7,5681.3,8497.2
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2021,6427.6,743.6,4281.3,801.5,601.1
Spain,LFS - EU Labour Force Survey,Male,Total,2021,19537.1,2489.1,9874.3,3168.2,4005.5
Spain,LFS - EU Labour Force Survey,Male,Native-born,2021,16538.6,2107.5,7884.9,2803.5,3742.7
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2021,2998.4,381.8,1989.3,364.8,262.8
Spain,LFS - EU Labour Force Survey,Female,Total,2021,20627.2,2349.9,9869.9,3314.6,5092.9
Spain,LFS - EU Labour Force Survey,Female,Native-born,2021,17198.2,1988.1,7577.9,2877.9,4754.4
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2021,3428.9,361.9,2291.8,436.8,338.4
Spain,LFS - EU Labour Force Survey,Total,Total,2022,40449.0,4958.5,19601.4,6620.9,9268.2
Spain,LFS - EU Labour Force Survey,Total,Native-born,2022,33723.9,4229.2,15120.4,5756.3,8617.9
Spain,LFS - EU Labour Force Survey,Total,Foreign-born,2022,6725.1,729.2,4480.9,864.6,650.4
Spain,LFS - EU Labour Force Survey,Male,Total,2022,19659.7,2554.0,9786.7,3234.6,4084.4
Spain,LFS - EU Labour Force Survey,Male,Native-born,2022,16507.9,2188.1,7689.5,2826.7,3803.6
Spain,LFS - EU Labour Force Survey,Male,Foreign-born,2022,3151.8,365.9,2097.3,407.9,280.7
Spain,LFS - EU Labour Force Survey,Female,Total,2022,20789.3,2404.5,9814.7,3386.4,5183.8
Spain,LFS - EU Labour Force Survey,Female,Native-born,2022,17216.0,2041.2,7431.1,2929.6,4814.2
Spain,LFS - EU Labour Force Survey,Female,Foreign-born,2022,3573.3,363.3,2383.6,456.8,369.6
Suriname,HIES - Survey on Living Conditions,Total,Total,2016,367.1,77.7,199.7,48.2,41.6
Suriname,HIES - Survey on Living Conditions,Total,Native-born,2016,337.3,73.4,182.9,42.5,38.5
Suriname,HIES - Survey on Living Conditions,Total,Foreign-born,2016,20.5,2.0,11.2,4.8,2.6
Suriname,HIES - Survey on Living Conditions,Total,Status unknown,2016,9.3,2.3,5.7,0.9,0.5
Suriname,HIES - Survey on Living Conditions,Male,Total,2016,179.8,39.9,99.0,23.7,17.2
Suriname,HIES - Survey on Living Conditions,Male,Native-born,2016,164.5,37.8,89.7,20.9,16.2
Suriname,HIES - Survey on Living Conditions,Male,Foreign-born,2016,8.8,0.7,5.0,2.2,0.9
Suriname,HIES - Survey on Living Conditions,Male,Status unknown,2016,6.4,1.4,4.3,0.6,0.0
Suriname,HIES - Survey on Living Conditions,Female,Total,2016,187.3,37.8,100.7,24.5,24.3
Suriname,HIES - Survey on Living Conditions,Female,Native-born,2016,172.7,35.6,93.2,21.6,22.4
Suriname,HIES - Survey on Living Conditions,Female,Foreign-born,2016,11.6,1.3,6.1,2.6,1.6
Suriname,HIES - Survey on Living Conditions,Female,Status unknown,2016,2.9,0.9,1.3,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Total,Total,2011,7073.3,1247.6,3688.3,1178.5,958.8
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2011,5850.4,1104.5,2925.5,989.0,831.4
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2011,1208.8,141.7,754.3,187.6,125.3
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2011,14.0,1.4,8.5,2.0,2.1
Sweden,LFS - EU Labour Force Survey,Male,Total,2011,3578.4,640.0,1878.2,589.4,470.8
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2011,2992.8,569.0,1511.7,499.9,412.3
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2011,577.9,70.2,362.0,88.6,57.2
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2011,7.6,0.0,4.5,0.0,1.5
Sweden,LFS - EU Labour Force Survey,Female,Total,2011,3494.9,607.6,1810.2,589.1,487.9
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2011,2857.5,535.5,1413.8,489.1,419.2
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2011,630.9,71.5,392.3,98.9,68.1
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2011,6.5,0.0,4.0,1.1,0.0
Sweden,LFS - EU Labour Force Survey,Total,Total,2012,7114.5,1239.3,3711.2,1163.5,1000.5
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2012,5856.4,1089.7,2925.4,972.4,868.9
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2012,1244.3,148.5,776.0,189.6,130.2
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2012,13.8,1.1,9.8,1.5,1.4
Sweden,LFS - EU Labour Force Survey,Male,Total,2012,3599.0,636.2,1888.8,582.3,491.8
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2012,2988.1,560.6,1509.1,491.8,426.6
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2012,604.3,74.8,375.1,90.0,64.5
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2012,6.5,0.0,4.6,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Female,Total,2012,3515.5,603.1,1822.4,581.2,508.7
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2012,2868.2,529.1,1416.3,480.6,442.3
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2012,640.0,73.7,400.9,99.6,65.7
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2012,7.3,0.0,5.2,1.0,0.0
Sweden,LFS - EU Labour Force Survey,Total,Total,2013,7155.7,1225.0,3742.6,1152.8,1035.5
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2013,5855.6,1065.2,2927.5,956.1,906.8
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2013,1285.3,158.6,805.5,195.2,126.1
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2013,14.8,1.1,9.5,1.5,2.7
Sweden,LFS - EU Labour Force Survey,Male,Total,2013,3619.9,629.1,1904.0,577.1,509.6
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2013,2980.2,544.2,1508.8,483.9,443.3
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2013,632.7,84.4,390.3,92.8,65.2
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2013,7.0,0.0,4.9,0.0,1.1
Sweden,LFS - EU Labour Force Survey,Female,Total,2013,3535.8,595.9,1838.5,575.6,525.8
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2013,2875.4,521.0,1418.7,472.2,463.5
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2013,652.7,74.2,415.2,102.4,60.8
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2013,7.8,0.0,4.7,0.0,1.5
Sweden,LFS - EU Labour Force Survey,Total,Total,2014,7205.2,1208.2,3787.8,1145.4,1063.8
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2014,5852.5,1044.4,2928.9,941.8,937.4
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2014,1337.9,161.6,851.6,201.6,123.0
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2014,14.8,2.1,7.3,2.0,3.5
Sweden,LFS - EU Labour Force Survey,Male,Total,2014,3647.4,621.7,1928.4,573.3,524.0
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2014,2990.3,534.4,1518.8,477.2,459.9
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2014,649.5,86.1,405.3,95.5,62.5
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2014,7.6,1.1,4.3,0.0,1.6
Sweden,LFS - EU Labour Force Survey,Female,Total,2014,3557.8,586.4,1859.3,572.1,539.9
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2014,2862.2,510.1,1410.0,464.6,477.5
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2014,688.4,75.4,446.2,106.1,60.7
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2014,7.2,0.0,3.1,1.4,1.8
Sweden,LFS - EU Labour Force Survey,Total,Total,2015,7257.1,1190.6,3839.4,1140.1,1086.8
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2015,5848.3,1021.6,2942.0,926.9,957.7
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2015,1393.6,166.7,890.3,210.7,125.9
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2015,15.2,2.3,7.1,2.5,3.3
Sweden,LFS - EU Labour Force Survey,Male,Total,2015,3676.9,614.2,1956.0,572.0,534.8
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2015,3003.0,525.1,1531.6,471.1,475.1
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2015,666.5,87.9,420.4,100.3,57.8
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2015,7.4,1.1,3.9,0.0,1.8
Sweden,LFS - EU Labour Force Survey,Female,Total,2015,3580.1,576.4,1883.5,568.1,552.0
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2015,2845.3,496.5,1410.5,455.8,482.5
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2015,727.1,78.8,469.8,110.5,68.1
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2015,7.7,1.2,3.2,1.9,1.4
Sweden,LFS - EU Labour Force Survey,Total,Total,2016,7322.3,1171.2,3902.0,1140.9,1108.2
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2016,5847.2,987.8,2963.3,925.8,970.3
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2016,1460.4,181.7,930.2,213.6,134.9
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2016,14.7,1.7,8.5,1.5,3.0
Sweden,LFS - EU Labour Force Survey,Male,Total,2016,3714.5,606.4,1990.3,572.5,545.3
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2016,3005.3,512.5,1541.4,469.2,482.3
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2016,702.0,93.1,444.8,103.0,61.1
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2016,7.1,0.0,4.1,0.0,2.0
Sweden,LFS - EU Labour Force Survey,Female,Total,2016,3607.9,564.9,1911.7,568.5,562.9
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2016,2841.9,475.3,1421.9,456.6,488.0
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2016,758.4,88.7,485.4,110.6,73.8
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2016,7.6,0.0,4.4,1.3,1.0
Sweden,LFS - EU Labour Force Survey,Total,Total,2017,7402.4,1165.0,3974.6,1149.9,1113.0
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2017,5838.8,972.7,2971.6,923.8,970.7
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2017,1550.5,191.0,994.6,224.5,140.3
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2017,13.1,1.4,8.4,1.5,1.9
Sweden,LFS - EU Labour Force Survey,Male,Total,2017,3760.6,606.2,2029.7,577.6,547.0
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2017,3004.7,506.8,1543.4,469.5,485.0
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2017,750.6,98.9,482.9,107.3,61.5
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2017,5.2,0.0,3.4,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Female,Total,2017,3641.9,558.9,1944.9,572.2,565.8
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2017,2834.1,465.8,1428.2,454.3,485.7
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2017,799.9,92.0,511.8,117.3,78.9
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2017,7.9,1.2,4.9,0.0,1.2
Sweden,LFS - EU Labour Force Survey,Total,Total,2018,7459.8,1158.6,4031.2,1157.0,1113.0
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2018,5824.0,940.0,2992.3,928.5,963.2
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2018,1621.3,216.2,1031.4,226.9,146.7
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2018,14.4,2.4,7.3,1.6,3.1
Sweden,LFS - EU Labour Force Survey,Male,Total,2018,3791.8,603.8,2059.6,581.1,547.1
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2018,2980.9,485.2,1549.2,469.5,476.9
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2018,803.9,117.7,506.6,110.8,69.0
Sweden,LFS - EU Labour Force Survey,Male,Status unknown,2018,6.8,0.0,3.8,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Female,Total,2018,3668.2,554.6,1971.6,575.8,565.9
Sweden,LFS - EU Labour Force Survey,Female,Native-born,2018,2843.2,454.8,1443.0,458.9,486.4
Sweden,LFS - EU Labour Force Survey,Female,Foreign-born,2018,817.3,98.4,525.0,116.1,77.9
Sweden,LFS - EU Labour Force Survey,Female,Status unknown,2018,7.7,0.0,3.6,0.0,1.6
Sweden,LFS - EU Labour Force Survey,Total,Total,2019,7508.3,1157.9,4070.0,1175.5,1104.8
Sweden,LFS - EU Labour Force Survey,Total,Native-born,2019,5808.1,914.3,2990.3,943.3,960.4
Sweden,LFS - EU Labour Force Survey,Total,Foreign-born,2019,1687.5,241.8,1072.6,230.3,142.6
Sweden,LFS - EU Labour Force Survey,Total,Status unknown,2019,13.0,0.0,7.1,0.0,0.0
Sweden,LFS - EU Labour Force Survey,Male,Total,2019,3819.6,606.0,2079.2,591.4,543.0
Sweden,LFS - EU Labour Force Survey,Male,Native-born,2019,2963.7,474.7,1539.4,475.7,473.9
Sweden,LFS - EU Labour Force Survey,Male,Foreign-born,2019,849.7,129.9,536.3,114.4,69.0
